FAUX;Ruedi;Aeschbacher;m;Zurich;ZH;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti évangélique suisse;PEV;marié(e);St. Gall;St-Gall;Legislative der Gemeinde: Gemeinderat Stadt Zürich September 1977 bis April 1978 / Exekutive der Gemeinde: Stadtrat Stadt Zürich April 1978 bis April 1994 / Legislative des Kantons: Kantonsrat Zürich, Mai 1995 bis März 2000;2007-12-03;2010-05-30;Zurich (ZH),Trachselwald (BE);1941-09-15;;
FAUX;Ruedi;Aeschbacher;m;Zurich;ZH;Conseil national;Groupe PEV/UDF;E;Parti évangélique suisse;PEV;marié(e);St. Gall;St-Gall;Legislative der Gemeinde: Gemeinderat Stadt Zürich September 1977 bis April 1978 / Exekutive der Gemeinde: Stadtrat Stadt Zürich April 1978 bis April 1994 / Legislative des Kantons: Kantonsrat Zürich, Mai 1995 bis März 2000;2003-12-01;2007-12-02;Zurich (ZH),Trachselwald (BE);1941-09-15;;
FAUX;Ferdinand;Aeschbacher;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;1939-12-04;1940-12-01;Rüderswil (BE);1893-11-12;1950-01-07;
FAUX;Thomas;Aeschi;m;Zoug;ZG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Zoug;Zoug;Legislative des Kantons (Kantonsrat): von 2010 bis 2012;2011-12-05;2015-11-29;Himmelried (SO),Baar (ZG),Bâle (BS);1979-01-13;;
VRAI;Thomas;Aeschi;m;Zoug;ZG;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Zoug;Zoug;Legislative des Kantons (Kantonsrat): von 2010 bis 2012;2015-11-30;;Himmelried (SO),Baar (ZG),Bâle (BS);1979-01-13;;
FAUX;Alfred;Affolter;m;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;1979-11-26;1983-11-27;Leuzigen (BE);1941-05-24;;
FAUX;Max;Affolter;m;Soleure;SO;Conseil des Etats;Groupe radical-libéral;R;;;;;;;1979-11-01;1991-03-01;Gerlafingen (SO),Olten (SO);1923-12-30;1991-03-08;
FAUX;Hans;Affolter;m;Soleure;SO;Conseil national;;;Parti socialiste suisse;PSS;;;;;1911-12-04;1930-12-11;Soleure (SO),Niedergerlafingen (SO);1870-10-03;1936-09-28;
FAUX;Amanz Kaspar;Affolter;m;Soleure;SO;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;1856-07-08;1861-09-29;Niedergerlafingen (SO);1825-06-11;1861-09-29;
FAUX;Emilio;Agostinetti;m;Tessin;TI;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;1947-12-01;1966-12-01;Gerra (Gambarogno) (TI);1912-02-27;1983-08-04;
FAUX;Pierre;Aguet;m;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Pompaples;Vaud;Conseiller communal de 1965 à 1982, Conseiller municipal depuis 1982, Législatif cantonal: Député de 1974 à 1987;1987-11-30;1995-12-03;Sullens (VD),Lutry (VD);1938-03-02;;
FAUX;Pierre;Aguet;m;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Pompaples;Vaud;Conseiller communal de 1965 à 1982, Conseiller municipal depuis 1982, Législatif cantonal: Député de 1974 à 1987;1995-12-04;1999-12-05;Sullens (VD),Lutry (VD);1938-03-02;;
FAUX;Mario;Agustoni;m;Tessin;TI;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1943-12-06;1947-11-30;Monte (TI);1902-01-03;1982-10-28;
FAUX;Mario;Agustoni;m;Tessin;TI;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1963-12-02;1965-02-08;Monte (TI);1902-01-03;1982-10-28;
FAUX;Giovanni;Airoldi;m;Tessin;TI;Conseil des Etats;Centre;MC;Partito dei Popolini poi Fusionisti;PdP->Fusio;;;;;1852-07-06;1853-02-02;Lugano (TI);1823-01-24;1894-08-04;
FAUX;Giovanni;Airoldi;m;Tessin;TI;Conseil des Etats;Centre;MC;Partito dei Popolini poi Fusionisti;PdP->Fusio;;;;;1869-07-06;1874-01-02;Lugano (TI);1823-01-24;1894-08-04;
FAUX;Erwin;Akeret;m;Zurich;ZH;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;1955-12-05;1983-11-27;Andelfingen (ZH),Nussbaumen (AG);1915-01-08;1987-09-12;
FAUX;August;Albrecht;m;Nidwald;NW;Conseil national;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;1967-12-04;1979-11-25;Mels (SG);1907-11-16;1988-04-12;
FAUX;Hans;Albrecht;m;St-Gall;SG;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1952-06-03;1959-12-06;Mels (SG);1909-10-02;1995-10-20;
FAUX;H. Jakob;Albrecht;m;Zurich;ZH;Conseil national;Centre;MC;Libéral;Lib*;;;;;1873-01-02;1874-11-02;Stadel (ZH);1825-09-18;1876-06-26;
FAUX;Luigi;Albrecht;m;Grisons;GR;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;1943-12-06;1955-01-24;Somvix (GR),Lax (VS);1889-10-25;1955-01-24;
FAUX;Jakob;Albrecht;m;Thurgovie;TG;Conseil des Etats;Gauche;LG;Libéral;Lib*;;;;;1851-12-02;1855-06-02;Müllheim (TG);1806-02-25;1855-07-09;
FAUX;Prospero;Albrici;m;Grisons;GR;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;1873-07-08;1874-07-02;Poschiavo (GR);1822-03-19;1883-12-15;
FAUX;Fredi;Alder;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Winterthur;Zurich;Kantonsrat seit 1988;1995-12-04;1999-12-05;Winterthur (ZH);1943-04-14;;
FAUX;Claudius;Alder;m;Bâle-Campagne;BL;Conseil national;Groupe indépendant et évangelique;U;Alliance des Indépendants;AdI;;;;;1971-11-29;1983-11-27;Schönengrund (AR),Ziefen (BL);1938-03-28;;
FAUX;Peter;Aliesch;m;Grisons;GR;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;1983-11-28;1990-12-31;Fanas (GR),Chur (GR);1946-11-26;;
FAUX;Evi;Allemann;f;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Berne;Berne;Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003;2011-12-05;2015-11-29;Köniz (BE),Welschenrohr (SO);1978-07-16;;
FAUX;Evi;Allemann;f;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Berne;Berne;Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003;2003-12-01;2007-12-02;Köniz (BE),Welschenrohr (SO);1978-07-16;;
FAUX;Evi;Allemann;f;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Berne;Berne;Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003;2007-12-03;2011-12-04;Köniz (BE),Welschenrohr (SO);1978-07-16;;
FAUX;Werner;Allemann;m;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;1944-09-18;1963-12-01;Farnern (BE);1902-07-25;1972-08-23;
VRAI;Evi;Allemann;f;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;marié(e);Berne;Berne;Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003;2015-11-30;;Köniz (BE),Welschenrohr (SO);1978-07-16;;
FAUX;Heinz;Allenspach;m;Zurich;ZH;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;1979-11-26;1995-12-03;Kreuzlingen (TG),Fällanden (ZH);1928-02-22;;
FAUX;Alexis;Allet;m;Valais;VS;Conseil national;;;Conservateurs;Cons*;;;;;1851-12-02;1872-12-02;Loèche-La-Ville (VS);1820-04-10;1888-02-02;
FAUX;Walter;Allgöwer;m;Bâle-Ville;BS;Conseil national;Groupe indépendant;U;Alliance des Indépendants;AdI;;;;;1963-12-02;1979-11-25;St-Gall (SG);1912-08-18;1980-04-16;
FAUX;Werner;Allgöwer;m;Lucerne;LU;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;1950-06-05;1955-12-04;St-Gall (SG),Lucerne (LU);1879-03-25;1966-02-21;
FAUX;Alexandre Félix;Alméras;m;Genève;GE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;1848-11-07;1854-12-04;Genève (GE);1811-01-30;1868-12-12;
FAUX;Alexandre Félix;Alméras;m;Genève;GE;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;1860-01-10;1862-12-02;Genève (GE);1811-01-30;1868-12-12;
FAUX;Hans;Altherr;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;Groupe radical-libéral;RL;Parti radical-démocratique suisse;PRD;marié(e);St. Gall;St-Gall;Exekutive der Gemeinde: von April 1976 bis April 1993 / Gemeindepräsident: von April 1981 bis April 1987 sowie von April 1988 bis April 1993 / Legislative des Kantons: von April 1989 bis April 1998 / Exekutive des Kantons: von April 1998 bis Mai 2005 (Landammann: von April 2000 bis April 2003);2007-12-03;2011-12-04;Trogen (AR);1950-04-29;;
FAUX;Hans;Altherr;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;Groupe libéral-radical;RL;PLR.Les Libéraux-Radicaux;PLR;marié(e);St. Gall;St-Gall;Exekutive der Gemeinde: von April 1976 bis April 1993 / Gemeindepräsident: von April 1981 bis April 1987 sowie von April 1988 bis April 1993 / Legislative des Kantons: von April 1989 bis April 1998 / Exekutive des Kantons: von April 1998 bis Mai 2005 (Landammann: von April 2000 bis April 2003);2011-12-05;2015-11-29;Trogen (AR);1950-04-29;;
FAUX;Gustav;Altherr;m;Appenzell Rh.-Ext.;AR;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1931-06-01;1935-12-01;Speicher (AR);1870-08-29;1954-07-18;
FAUX;Hermann;Altherr;m;Appenzell Rh.-Ext.;AR;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;1905-06-05;1911-12-03;Speicher (AR);1848-02-29;1927-11-04;
FAUX;Hans;Altherr;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;Groupe radical-libéral;RL;Parti radical-démocratique suisse;PRD;marié(e);St. Gall;St-Gall;Exekutive der Gemeinde: von April 1976 bis April 1993 / Gemeindepräsident: von April 1981 bis April 1987 sowie von April 1988 bis April 1993 / Legislative des Kantons: von April 1989 bis April 1998 / Exekutive des Kantons: von April 1998 bis Mai 2005 (Landammann: von April 2000 bis April 2003);2004-03-08;2007-12-02;Trogen (AR);1950-04-29;;
FAUX;Paul;Altwegg;m;Thurgovie;TG;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1935-12-02;1951-12-02;Herrenhof (TG),Frauenfeld (TG);1884-03-10;1952-07-03;
FAUX;Paul;Altwegg;m;Thurgovie;TG;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1935-12-02;1951-12-02;Herrenhof (TG),Frauenfeld (TG);1884-03-10;1952-07-03;
FAUX;Johannes;Altwegg;m;Thurgovie;TG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;1880-11-30;1888-11-18;Herrenhof (TG),Frauenfeld (TG);1847-11-22;1888-11-18;
FAUX;Paul;Altwegg;m;Thurgovie;TG;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;1935-12-02;1951-12-02;Herrenhof (TG),Frauenfeld (TG);1884-03-10;1952-07-03;
FAUX;Antoine-Joseph;Amacker;m;Valais;VS;Conseil des Etats;Centre;MC;;;;;;;1857-06-10;1859-05-02;St-Maurice (VS);1794-07-04;1862-03-18;
FAUX;Kathrin;Amacker-Amann;f;Bâle-Campagne;BL;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;marié(e);Bâle;Bâle-Ville;Legislative der Gemeinde: Einwohnerrat Binningen seit Juli 2004 / Legislative des Kantons: Landrat von Juli 2007 bis November 2007;2007-12-03;2010-11-28;Bâle (BS),Eischoll (VS);1962-03-30;;
VRAI;Cesla;Amarelle;f;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Montevideo;;Organe législatif du Canton: depuis juillet 2007 jusqu'à novembre 2011 / Organe législatif de la ville d'Yverdon-Les-Bains: depuis 2009 jusqu'à novembre 2011;2015-11-30;;Winterthur (ZH),Yverdon-les-Bains (VD);1973-09-14;;
FAUX;Cesla;Amarelle;f;Vaud;VD;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Montevideo;;Organe législatif du Canton: depuis juillet 2007 jusqu'à novembre 2011 / Organe législatif de la ville d'Yverdon-Les-Bains: depuis 2009 jusqu'à novembre 2011;2011-12-05;2015-11-29;Winterthur (ZH),Yverdon-les-Bains (VD);1973-09-14;;
FAUX;Céline;Amaudruz;f;Genève;GE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Genève;Genève;Organe législatif cantonal: depuis octobre 2009 jusqu'à octobre 2011 / Organe législatif de la commune de Puplinge: depuis mars 2011 jusqu'à mars 2015;2011-12-05;2015-11-29;Lutry (VD);1979-03-15;;
VRAI;Céline;Amaudruz;f;Genève;GE;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Genève;Genève;Organe législatif cantonal: depuis octobre 2009 jusqu'à octobre 2011 / Organe législatif de la commune de Puplinge: depuis mars 2011 jusqu'à mars 2015;2015-11-30;;Lutry (VD);1979-03-15;;
FAUX;Johann;Amberg;m;Lucerne;LU;Conseil national;;;Conservateurs;Cons*;;;;;1873-11-04;1878-12-02;Sursee (LU);1830-01-18;1887-08-19;
FAUX;Johann Ulrich;Ambühl;m;St-Gall;SG;Conseil national;Centre;MC;Libéral;Lib*;;;;;1869-12-07;1872-07-29;Krummenau (SG);1819-01-29;1872-07-29;
FAUX;Madeleine;Amgwerd;f;Jura;JU;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;marié(e);Bienne;Berne;Conseil de ville Delémont: 1985 - 1995 / Conseil communal Delémont: dès 1996 / Parlement jurassien: dès 1999, Présidente du Parlement jurassien 2003;2003-12-01;2007-12-02;Sattel (SZ),Schwyz (SZ);1946-08-01;;
